2013/12/5,384.48999
2013/12/6,386.950012
2013/12/9,384.890015
2013/12/10,387.779999
2013/12/11,382.190002
2013/12/12,381.25
2013/12/13,384.23999
2013/12/16,388.970001
2013/12/17,387.649994
2013/12/18,395.959991
2013/12/19,395.190002
2013/12/20,402.200012
2013/12/23,402.920013
2013/12/24,399.200012
2013/12/26,404.390015
2013/12/27,398.079987
2013/12/30,393.369995
2013/12/31,398.790009
2014/1/2,397.970001
2014/1/3,396.440002
2014/1/6,393.630005
2014/1/7,398.029999
2014/1/8,401.920013
2014/1/9,401.01001
2014/1/10,397.660004
2014/1/13,390.980011
2014/1/14,397.540009
2014/1/15,395.869995
2014/1/16,395.799988
2014/1/17,399.609985
2014/1/21,407.049988
2014/1/22,404.540009
2014/1/23,399.869995
2014/1/24,387.600006
2014/1/27,386.279999
2014/1/28,394.429993
2014/1/29,384.200012
2014/1/30,403.01001
2014/1/31,358.690002
2014/2/3,346.149994
2014/2/4,347.950012
2014/2/5,346.450012
2014/2/6,354.589996
2014/2/7,361.079987
2014/2/10,360.869995
2014/2/11,361.790009
2014/2/12,349.25
2014/2/13,357.200012
2014/2/14,357.350006
2014/2/18,353.649994
2014/2/19,347.380005
2014/2/20,349.799988
2014/2/21,346.76001
2014/2/24,351.779999
2014/2/25,358.320007
2014/2/26,359.799988
2014/2/27,360.130005
2014/2/28,362.100006
2014/3/3,359.779999
2014/3/4,363.899994
2014/3/5,372.369995
2014/3/6,372.160004
2014/3/7,372.059998
2014/3/10,370.529999
2014/3/11,368.820007
2014/3/12,370.640015
2014/3/13,371.51001
2014/3/14,373.73999
2014/3/17,375.040009
2014/3/18,378.769989
2014/3/19,373.230011
2014/3/20,368.970001
2014/3/21,360.619995
2014/3/24,351.850006
2014/3/25,354.709991
2014/3/26,343.410004
2014/3/27,338.470001
2014/3/28,338.290009
2014/3/31,336.369995
2014/4/1,342.98999
2014/4/2,341.959991
2014/4/3,333.619995
2014/4/4,323
2014/4/7,317.76001
2014/4/8,327.070007
2014/4/9,331.809998
2014/4/10,317.109985
2014/4/11,311.730011
2014/4/14,315.910004
2014/4/15,316.079987
2014/4/16,323.679993
2014/4/17,324.910004
2014/4/21,330.869995
2014/4/22,329.320007
2014/4/23,324.579987
2014/4/24,337.149994
2014/4/25,303.829987
2014/4/28,296.579987
2014/4/29,300.380005
2014/4/30,304.130005
2014/5/1,307.890015
2014/5/2,308.01001
2014/5/5,310.049988
2014/5/6,297.380005
2014/5/7,292.709991
2014/5/8,288.320007
2014/5/9,292.23999
2014/5/12,302.859985
2014/5/13,304.640015
2014/5/14,297.619995
2014/5/15,295.190002
2014/5/16,297.700012
2014/5/19,296.76001
2014/5/20,301.190002
2014/5/21,305.01001
2014/5/22,304.910004
2014/5/23,312.23999
2014/5/27,310.820007
2014/5/28,310.160004
2014/5/29,313.779999
2014/5/30,312.549988
2014/6/2,308.839996
2014/6/3,307.190002
2014/6/4,306.779999
2014/6/5,323.570007
2014/6/6,329.670013
2014/6/9,327.5
2014/6/10,332.410004
2014/6/11,335.200012
2014/6/12,325.910004
2014/6/13,326.269989
2014/6/16,327.619995
2014/6/17,325.619995
2014/6/18,334.380005
2014/6/19,327
2014/6/20,324.200012
2014/6/23,327.23999
2014/6/24,324.160004
2014/6/25,327.440002
2014/6/26,325.690002
2014/6/27,324.570007
2014/6/30,324.779999
2014/7/1,332.390015
2014/7/2,332.850006
2014/7/3,337.48999
2014/7/7,333.549988
2014/7/8,323.809998
2014/7/9,329.970001
2014/7/10,327.920013
2014/7/11,346.200012
2014/7/14,355.320007
2014/7/15,354.440002
2014/7/16,355.899994
2014/7/17,352.450012
2014/7/18,358.660004
2014/7/21,359.76001
2014/7/22,360.839996
2014/7/23,358.140015
2014/7/24,358.609985
2014/7/25,324.01001
2014/7/28,320.410004
2014/7/29,320
2014/7/30,322.51001
2014/7/31,312.98999
2014/8/1,307.059998
2014/8/4,313.649994
2014/8/5,312.320007
2014/8/6,313.890015
2014/8/7,311.450012
2014/8/8,316.799988
2014/8/11,318.329987
2014/8/12,319.320007
2014/8/13,326.279999
2014/8/14,333.209991
2014/8/15,333.630005
2014/8/18,334.529999
2014/8/19,335.130005
2014/8/20,335.779999
2014/8/21,332.910004
2014/8/22,331.589996
2014/8/25,334.019989
2014/8/26,341.829987
2014/8/27,343.179993
2014/8/28,340.019989
2014/8/29,339.040009
2014/9/2,342.380005
2014/9/3,339
2014/9/4,345.950012
2014/9/5,346.380005
2014/9/8,342.339996
2014/9/9,329.75
2014/9/10,331.329987
2014/9/11,330.519989
2014/9/12,331.190002
2014/9/15,323.890015
2014/9/16,327.76001
2014/9/17,324
2014/9/18,325
2014/9/19,331.320007
2014/9/22,324.5
2014/9/23,323.630005
2014/9/24,328.209991
2014/9/25,321.929993
2014/9/26,323.209991
2014/9/29,321.820007
2014/9/30,322.440002
2014/10/1,317.459991
2014/10/2,318.410004
2014/10/3,322.73999
2014/10/6,322.200012
2014/10/7,316.980011
2014/10/8,322.700012
2014/10/9,315.369995
2014/10/10,311.390015
2014/10/13,306.450012
2014/10/14,308.309998
2014/10/15,305.970001
2014/10/16,302.859985
2014/10/17,303.640015
2014/10/20,306.209991
2014/10/21,315.329987
2014/10/22,312.970001
2014/10/23,313.179993
2014/10/24,287.059998
2014/10/27,289.970001
2014/10/28,295.589996
2014/10/29,294.119995
2014/10/30,299.070007
2014/10/31,305.459991
2014/11/3,305.720001
2014/11/4,302.809998
2014/11/5,296.519989
2014/11/6,296.640015
2014/11/7,299.859985
2014/11/10,305.109985
2014/11/11,312.01001
2014/11/12,311.51001
2014/11/13,316.480011
2014/11/14,327.820007
2014/11/17,323.049988
2014/11/18,324.929993
2014/11/19,326.540009
2014/11/20,330.540009
2014/11/21,332.630005
2014/11/24,335.640015
2014/11/25,335.040009
2014/11/26,333.570007
2014/11/28,338.640015
2014/12/1,326
2014/12/2,326.309998
2014/12/3,316.5
2014/12/4,316.929993
2014/12/5,312.630005
2014/12/8,306.640015
2014/12/9,312.5
2014/12/10,305.839996
2014/12/11,307.359985
2014/12/12,307.320007
2014/12/15,306.070007
2014/12/16,295.059998
2014/12/17,298.880005
2014/12/18,297.730011
2014/12/19,299.899994
2014/12/22,306.540009
2014/12/23,306.290009
2014/12/24,303.029999
2014/12/26,309.089996
2014/12/29,312.040009
2014/12/30,310.299988
2014/12/31,310.350006
2015/1/2,308.519989
2015/1/5,302.190002
2015/1/6,295.290009
2015/1/7,298.420013
2015/1/8,300.459991
2015/1/9,296.929993
2015/1/12,291.410004
2015/1/13,294.73999
2015/1/14,293.269989
2015/1/15,286.950012
2015/1/16,290.73999
2015/1/20,289.440002
2015/1/21,297.25
2015/1/22,310.320007
2015/1/23,312.390015
2015/1/26,309.660004
2015/1/27,306.75
2015/1/28,303.910004
2015/1/29,311.779999
2015/1/30,354.529999
2015/2/2,364.470001
2015/2/3,363.549988
2015/2/4,364.75
2015/2/5,373.890015
2015/2/6,374.279999
2015/2/9,370.559998
2015/2/10,373
2015/2/11,375.140015
2015/2/12,377.170013
2015/2/13,381.829987
2015/2/17,375.429993
2015/2/18,373.369995
2015/2/19,379
2015/2/20,383.660004
2015/2/23,380.140015
2015/2/24,378.589996
2015/2/25,385.369995
2015/2/26,384.799988
2015/2/27,380.160004
